"objectid","id","sensor_eui","zeitpunkt","temperature","humidity","latitude","longitude","noise","sit","geometry"
"2504","2213","0080E115003BC996","20220903052100","17.56","79.19","47.37003320","8.54144270","45","0","POINT (2683295 1247162)"
"2505","2214","0080E115003BC996","20220903045100","17.56","79.19","47.37003320","8.54144270","45","0","POINT (2683295 1247162)"
"2506","2215","0080E115003BC996","20220903042100","17.56","79.19","47.37003320","8.54144270","45","0","POINT (2683295 1247162)"
"2507","2216","0080E115003BC996","20220903035100","17.56","79.19","47.37003320","8.54144270","45","0","POINT (2683295 1247162)"
"4221","3929","0080E115003BC996","20220905030927","18.47","79.29","47.37011720","8.54144430","45","0","POINT (2683295 1247171.2)"
"4222","3930","0080E115003BC996","20220905023927","18.47","79.29","47.37011720","8.54144430","45","0","POINT (2683295 1247171.2)"
"4223","3931","0080E115003BC996","20220905020927","18.47","79.29","47.37011720","8.54144430","45","0","POINT (2683295 1247171.2)"
"4224","3932","0080E115003BC996","20220905013927","18.47","79.29","47.37011720","8.54144430","45","0","POINT (2683295 1247171.2)"
"4520","4593","0080E1150017A139","20220906192944","22.12","75.98","47.37007000","8.54149190","45","7","POINT (2683298.8 1247166.1)"
"4521","4594","0080E1150017A139","20220906185944","22.12","75.98","47.37007000","8.54149190","45","0","POINT (2683298.8 1247166.1)"
"4522","4595","0080E1150017A139","20220906182944","22.12","75.98","47.37007000","8.54149190","45","0","POINT (2683298.8 1247166.1)"
"4523","4596","0080E1150017A139","20220906175944","22.12","75.98","47.37007000","8.54149190","45","14","POINT (2683298.8 1247166.1)"
"5034","4753","0080E1150017A139","20220907014705","19.30","87.67","47.37006320","8.54145230","45","0","POINT (2683295.8 1247165.2)"
"5035","4754","0080E1150017A139","20220907011705","19.30","87.67","47.37006320","8.54145230","45","0","POINT (2683295.8 1247165.2)"
"5036","4755","0080E1150017A139","20220907004705","19.30","87.67","47.37006320","8.54145230","45","0","POINT (2683295.8 1247165.2)"
"5037","4756","0080E1150017A139","20220907001705","19.30","87.67","47.37006320","8.54145230","45","0","POINT (2683295.8 1247165.2)"
"5178","4897","0080E1150017A139","20220907080438","19.16","85.74","47.37010910","8.54141860","45","0","POINT (2683293.2 1247170.4)"
"5179","4898","0080E1150017A139","20220907073438","19.16","85.74","47.37010910","8.54141860","45","0","POINT (2683293.2 1247170.4)"
"5180","4899","0080E1150017A139","20220907070438","19.16","85.74","47.37010910","8.54141860","45","0","POINT (2683293.2 1247170.4)"
